title,release_date,genre,rating,story,review,url
용과 주근깨 공주,개봉일 : 2021-09-29,"판타지, 어드벤처, 애니메이션",Unable to get rating,"“U는 또 하나의 현실, As는 또 한 명의 당신”아름다운 목소리를 지닌 ‘스즈’는 사고로 엄마를 잃은 후 더이상 노래할 수 없게 된다.평범한 나날이 계속되던 중, 우연히 가상세계 U에 접속하게 된 ‘스즈’.그는 그곳에서 신비로운 가수 ‘벨’로 다시 태어나 순식간에 세계적인 스타가 된다.그런데 ‘벨’의 대규모 콘서트가 열리는 어느 날, ‘용’이라 불리는 의문의 존재가 나타난다.큰 상처를 안고 있는 듯한 ‘용’에게 마음이 쓰이는 ‘벨’, 그리고 현실의 ‘스즈’.과연 ‘스즈’의 목소리는 그에게까지 닿을 수 있을까?두 세계가 하나로 이어질 때, 기적이 일어난다!","filmone1
2021-10-04 01:45:02
6
호소다 마모루 감독이 연출한 애니메이션 <용과 주근깨 공주>는 U라는 가상공간에서 가수로서 일약 스타가 되는 고교생 스즈의 이야기입니다.

어릴 때 사고로 엄마를 잃은 스즈는 아빠와의 대화도 거의 단절되고 좋아하는 노래마저 하지 않고 살아갑니다. 절친의 소개로 가상공간 U에 접속한 스즈는 '벨'이라는 가수로 단번에 슈퍼스타가 됩니다. 가상공간에서 벨은 대형콘서트를 하게 되는데 공연 전 용이 나타나 저스티스와의 대결이 벌어집니다. 벨은 용의 몸에 생겨진 멍 자국 때문인지 계속 마음이 쓰이게 됩니다. 가상공간에선 활발히 활약하는 스즈이지만 학교생활에선 적극적이지 못합니다. 특히 음악시간엔 더하고요. 게다가 어릴 때부터 짝사랑한 시노부에게 고백은 고사하고 말도 붙이지 못합니다. 시노부는 엄마의 부재 속에 상처를 떠안고 사는 스즈를 마치 보호자처럼 관심을 기울입니다.

<용과 주근깨 공주>는 <미녀와 야수>의 설정은 서브 콘셉트로 잡고 있습니다. 여자주인공의 이름도 심지어 벨이고요. 이 작품에선 야수 대신 용이 그 역할을 대신하고 있습니다. 하지만 <미녀와 야수>의 남녀 간의 사랑보다는 인간 간의 관심이라는 설정이 좀 더 강합니다. 나중엔 그 관계가 남녀의 사랑으로 진행될 수도 있지만요.(엄마 친구의 고교시절 에피소드를 본다면 그럴 가능성도 클 것 같습니다)

가상공간이라는 설정이 현 시대를 적극적으로 반영하고 있습니다. 그 공간속에서 없던 자신감도 생기지만 이것이 현실로 잘 이어지지 않는데 결국 현실 속에서 주인공을 돕는 것은 바로 친구들입니다. 그리고 스즈는 맘이 쓰였던 용을 적극적으로 구해주기도 하죠.

또 흥미로운 요소는 저스티스라는 캐릭터입니다. 가상공간에서도 공권력이 존재하는데 그 권력이라는 것이 평화를 위한다기 보다는 권력을 마치 자랑하며 타인을 굴복시키려는 느낌이 강하게 보였습니다. 감독은 이를 적극적으로 비판하고 있고요.

감독의 전작인 <시간을 달리는 소녀>가 조금 떠오르는 장면들이 있습니다. 강둑을 걸어가면서 고민을 하는 스즈의 모습과 그 고민에 등장하는 시노부의 모습을 보니 전작과 겹치는 부분이 있었습니다.

아마도 호소다 마모루의 작품 중 가장 배경 작화가 훌륭한 작품이 아닐까라는 생각을 해봅니다. 감탄스러운 장면이 너무 많더라고요. 신카이 마코토의 디테일한 묘사와는 또 다른 따듯한 느낌을 주는 작화였습니다.

<용과 주근깨 공주>는 호소다 마로루의 최고작이라고 말하긴 힘들지만 그 동안의 작품과는 또 다른 지점을 보여주는 작품이 아닌가합니다. 이후의 그의 필모그래피가 어떻게 진행될지 궁금하네요
more
신고",http://www.cine21.com/movie/info/?movie_id=58244
용과 주근깨 공주,개봉일 : 2021-09-29,"판타지, 어드벤처, 애니메이션",Unable to get rating,"“U는 또 하나의 현실, As는 또 한 명의 당신”아름다운 목소리를 지닌 ‘스즈’는 사고로 엄마를 잃은 후 더이상 노래할 수 없게 된다.평범한 나날이 계속되던 중, 우연히 가상세계 U에 접속하게 된 ‘스즈’.그는 그곳에서 신비로운 가수 ‘벨’로 다시 태어나 순식간에 세계적인 스타가 된다.그런데 ‘벨’의 대규모 콘서트가 열리는 어느 날, ‘용’이라 불리는 의문의 존재가 나타난다.큰 상처를 안고 있는 듯한 ‘용’에게 마음이 쓰이는 ‘벨’, 그리고 현실의 ‘스즈’.과연 ‘스즈’의 목소리는 그에게까지 닿을 수 있을까?두 세계가 하나로 이어질 때, 기적이 일어난다!","sonso1112
2021-10-01 23:02:16
8
수많은 연결 끝에 비로소 얻어지는 이해와 구원
신고",http://www.cine21.com/movie/info/?movie_id=58244
"우리, 둘",개봉일 : 2021-07-28,"멜로·로맨스, 드라마",Unable to get rating,"아파트 복도를 사이에 두고 서로 맞은편에 살고 있는 니나와 마도.마냥 가까운 이웃처럼 보이지만 사실 둘은 20년째 사랑을 이어온 연인이다.은퇴도 했으니 여생은 로마에 가서 편하게 살자는 니나의 제안에마도는 가족들에게 숨겨왔던 비밀을 털어놓기로 한다.마도의 생일, 쉽지 않은 고백 과정에서 그녀는 결국 충격으로 쓰러진다.그리고 니나는 가족으로부터 마도를 되찾을 플랜을 짜기 시작하는데…온 세상을 떠나보내도 함께하고 싶은두 여인이 만든 세상에 단 하나뿐인 사랑 이야기","filmone1
2021-07-29 16:15:10
7
펠리포 메네게티가 연출한 <우리,둘>은 바로 앞집에 사는 노년의 두 여인의 사랑을 담고 있는 작품입니다.

마도는 자식들에게 커밍아웃을 하면서 집을 내놓고 앞집 여자이자 연인인 니나와 함께 멀리 떠나려고 합니다. 생일날 딸과 아들을 초대하지만 막상 입이 떨어지지 않습니다. 그리고 내 논 집도 팔지 않기로 합니다. 니나가 우연히 이 사실을 알게 되고 마도와 다투게 됩니다. 다음날 요리를 하다 극심한 스트레스 때문에 마도는 쓰러지고 맙니다. 혼자서 거동이 불편해진 마도는 간병인과 함께 집에서 24시간 생활을 하게 되어 니나는 맘대로 마도의 집에 드나들 수 없게 됩니다.

달콤 쌉싸름한 멜로물로 예상되는 작품이었지만 의외로 스릴러적인 요소가 강한 작품이었습니다. 특히 마도가 쓰러진 이후 니나와 간병인 간의 밀당이 극의 긴장을 한껏 높여줍니다. 그리고 인간이 사랑 앞에 얼마나 나약한 존재가 되지도 보여줍니다.

스릴러적인 요소가 극을 좀 더 풍성하게 만들어주지만 결국 이 작품은 아름다운 사랑이야기입니다. 마도와 나나가 함께 춤을 추는 장면과 더불어 깔리는 음악은 찰떡으로 딱 들어맞습니다. 'I will follow him'을 리메이크한 노래인데 다른 언어로 들으니 원곡의 홀리한 느낌과 더불어 로맨틱한 느낌까지 주더라고요.

노년의 동성커플을 다룬 작품이 흔치 않은데 장르적인 재미와 함께 사랑의 가치에 대해 다시 한 번 생각해보게 된 작품이었습니다.
more
신고",http://www.cine21.com/movie/info/?movie_id=58143
우리는 매일매일,개봉일 : 2021-06-30,다큐멘터리,12세이상관람가,"세상을 향해 목소리를 내는 여성들의 네버엔딩 페미스토리미투운동이 한창이던 어느 날, 옛 친구들이 떠올랐다90년대 말 함께 페미니즘을 외쳤던 친구들은 지금 어떻게 살고 있을까.삶터, 일터, 가족형태 모두 다른 친구들을 찾아가 던진 질문 하나.“한국사회에서 페미니스트로 산다는 건 뭘까?”그때나 지금이나 세상을 향해 목소리를 내는아직 끝나지 않은 우리들의 이야기가 다시 시작된다!",There is no reviews for this movie,http://www.cine21.com/movie/info/?movie_id=55182
울림의 탄생,개봉일 : 2021-10-21,다큐멘터리,Unable to get rating,"소아마비 고아. 한쪽 귀의 청력마저 상실한 그를 품어 준 북 만드는 장인.이 각박한 세상에서 살아남으려면 북을 만들어야 한다는스승의 가르침을 새기며 이 악물고 버텨 온 60년.이제 일흔을 앞둔 임선빈 악기장은 다른 한쪽 귀의 청력마저잃게 될 거라는 비보를 접하고,어린 시절 처음 들었던 그 북소리를 담은 대작을 만들기 위해23년을 아껴 두었던 나무를 꺼낸다.그러나 날씨도, 몸도, 전수자인 아들 동국과의 협업도 마음 같지만은 않은데...60년 동안 그의 머릿속을 떠나지 않았던 첫 북소리의 울림.그 울림이 담긴 북을 만들 수 있을까.",There is no reviews for this movie,http://www.cine21.com/movie/info/?movie_id=58576
워 위드 그랜파,개봉일 : 2021-02-24,코미디,Unable to get rating,"할아버지 ‘에드’에게 방을 뺏겨 다락방 신세가 된 손자 ‘피터’.방을 되찾기 위해 할아버지를 골탕 먹이려 하지만 호락호락하지 않다.계속되는 ‘피터’의 도발에 ‘에드’의 반격이 시작되고,방을 사수하기 위한 소리 없는 전쟁이 시작되는데…!룰도, 나이도 없다!과연 승자는 누구?!","penny2003
2021-03-01 22:40:01
6
기존 코미디 영화의 갈등->감동 구조를 답습하는데 그쳤다.
신고",http://www.cine21.com/movie/info/?movie_id=56907
워 위드 그랜파,개봉일 : 2021-02-24,코미디,Unable to get rating,"할아버지 ‘에드’에게 방을 뺏겨 다락방 신세가 된 손자 ‘피터’.방을 되찾기 위해 할아버지를 골탕 먹이려 하지만 호락호락하지 않다.계속되는 ‘피터’의 도발에 ‘에드’의 반격이 시작되고,방을 사수하기 위한 소리 없는 전쟁이 시작되는데…!룰도, 나이도 없다!과연 승자는 누구?!","hwachul92
2021-01-23 22:24:46
6
코믹하지만 좀 유치한 가족코미디영화였습니다! 할아버지가 집에 들어오면서 자신의 방을 빼앗긴 것에 대하여 분통스러워하면서 유치하면서 졸렬한 수법으로 전쟁을 선포한 점이 이렇게까지 하고 싶었나에 대하여 의구심이 든 영화였습니다! 내용 그 자체가 너무 졸렬하고 유치함 그 자체였으니, 별 3개 드립니다!!
more
신고",http://www.cine21.com/movie/info/?movie_id=56907
워스,개봉일 : 2021-07-21,드라마,12세이상관람가,"아카데미 작품상 수상 <스포트라이트> 제작진의 감동 실화!9.11 테러 피해자 보상 기금 운영을 맡게 된 협상 전문 변호사 '켄(마이클 키튼)'은25개월 안에 80%의 유족 동의를 받아야만 한다.하나의 사건, 서로 다른 보상금.남겨진 이들을 위한 진심의 협상이 시작된다.","hwachul92
2021-09-20 10:00:56
7
공감이 가면서 뭔가 조금 짠한 소셜실화였습니다! 협상 전문 변호사가 9.11 테러 피해자에 대한 보상 기금 지급 일을 맡으면서 유족들의 동의를 받기 위한 여러 차례 움직임과 테러로 피해자를 잃은 유족들의 참담한 모습까지 보여지면서 그에게 전달되는 아픔까지 잘 전달되서 짠한 느낌도 들었습니다! 전반적으로 공감도가 있으면서 뭔가 짠한 느낌까지 전달된 실화였으니, 별 3개 반 드립니다!!
more
신고",http://www.cine21.com/movie/info/?movie_id=58120
워스,개봉일 : 2021-07-21,드라마,12세이상관람가,"아카데미 작품상 수상 <스포트라이트> 제작진의 감동 실화!9.11 테러 피해자 보상 기금 운영을 맡게 된 협상 전문 변호사 '켄(마이클 키튼)'은25개월 안에 80%의 유족 동의를 받아야만 한다.하나의 사건, 서로 다른 보상금.남겨진 이들을 위한 진심의 협상이 시작된다.","filmone1
2021-07-29 12:29:29
7
영화 <워스>는 9.11테러 사고 후 테러의 희생자와 그들의 가족들을 위한 보상 기금과 그 기금을 운영을 맡게 되는 변호사 켄(마이클 키튼)의 이야기를 담고 있습니다.

당시 무역센타엔 다양한 사람들이 있어서 피해자도 각각 상황이 달랐습니다. 그 상황이라는 것이 경제적인 것이었는데요. 결론부터 말하자면 보상금을 차등 지급할 것인가? 수입에 따른 혹은 기존의 보험액을 반영한 차등 지급으로 해야 하는 것인가? 에 대한 갈등이 이 영화의 핵심입니다. 코로나 시대를 맞이해서 우리나라에서도 매번 벌어지고 있는 재난지원금이 떠오르기도 합니다.

켄은 법을 지키면 아무문제가 없을 거라 생각하고 소방관, 청소부 등 소득이 낮은 유족들을 위한 회의를 엽니다. 그러나 켄은 그들의 맘을 먼저 헤아리려는 노력보다 법대로 기금을 지급하고 그들에게 사인을 받아내려는 맘이 앞섭니다. 그도 그럴 것이 그는 이 일을 무료로 해주고 그에게 큰 이익이 있다고 볼 수 없는 상황이라 더욱 더 그런 생각을 한 건지도 모르겠습니다.

그러나 법의 사각지대에 있는 인물들(게이 커플, 불륜 소방관)을 만나면서 그들의 상황을 조금씩 헤아리게 되었습니다. 감추고 있던 상황이 큰 사건으로 인해 그대로 드러난 것이죠. 게다가 가장 가까운 사람들임에도 법으로 안 이어져 있다는 이유만으로 혜택을 받지도 못합니다. 이를 해결해줌으로 그는 진정한 중재자가 되어갑니다.

21세기 큰 사건 중에 하나인 9.11 테러는 많은 이야기를 만들어내고 있습니다. 이 이야기도 실화에 바탕을 작품이고요. 켄은 여전히 비슷한 종류의 사건들에 대한 변호를 맡고 있습니다. 이런 인물들로 인해 아직 세상은 살아볼만 한 것 같습니다.
more
신고",http://www.cine21.com/movie/info/?movie_id=58120
원타치,개봉일 : 2021-02-18,액션,Unable to get rating,"밤의 지존을 놓고 벌이는 킬러들의 대진!매년 8천 명 이상 실종되는 도시, 도쿄.살인청부 조직들의 난립 속, 사회 정화를 위해 결성된 자경단은고아였던 '타카시'를 도쿄 최고의 킬러로 성장시킨다.법이 심판하지 못하는 자들의 킬러로 활약하던 '타카시'는조직 내 배반으로 사부를 죽이게 되고,이를 계기로 조직을 떠난 그는 주방장으로 위장해 은둔하며사부의 딸 '리나'를 지킨다.평화의 시간도 잠시, 타락한 경찰로부터 '리나'를 구하려던'타카시'의 신분은 노출되고 만다.결국 상대 조직의 킬러는 '리나'를 납치하고,타카시에게 결투를 신청한다.과연 킬러의 1인자는 누가 될 것인가?","bisabis
2021-02-09 05:12:28
9
이제껏 보지 못했던 압도적 스피드의 주먹
신고",http://www.cine21.com/movie/info/?movie_id=57594
웨이 다운,개봉일 : 2021-03-11,"어드벤처, 액션, 범죄",Unable to get rating,"인양 사업을 하는 '월터'는 깊은 바다 속에서 보물 좌표가 새겨진 동전을 발견한다. 하지만 그 자리에서 스페인 정부에게 빼앗기고, 동전이 스페인 은행에 있는 금고로 옮겨진다는 것을 알게 된다.200년 전 최고의 공학자들에 의해 완성된 후 형태를 비롯 어떠한 원리로 작동되는지 알 수 없어 난공불략이라 불리는 스페인 은행의 금고. 해답은 물론 문제조차도 알 수 없는 '월터'는 동전을 되찾기 위해 비상한 두뇌를 지닌 대학생 '톰'을 섭외하고, 금고의 기술적 문제에 대해 순수한 흥미를 느낀 '톰'은 팀에 합류한다.주어진 시간은 월드컵 결승전이 펼쳐지는 105분. '톰'은 19세기 완성된 금고의 비밀을 밝혀 문제가 무엇인지 알아내고, 삼엄한 감시를 피해 리더, 레이더, 인사이더, 픽서, 그리고 해커, 5명의 팀원들과 함께 동전을 되찾아야 한다.","hwachul92
2021-04-22 17:26:45
4
구성은 좋았지만 전개는 식상하고 뻔한 범죄액션영화였습니다! 2010 남아공 월드컵 열기를 틈 타서 스페인 마드리드의 철통 금고에 보관되어 있는 보물을 손에 넣기 위하여 노련한 인양업자와 천재 공학도의 보물 털이와 금고 진입 작전을 나름대로 표현력은 좋았지만 전개가 솔직히 식상하고 뻔한 느낌이 들었습니다! 전반적으로 뻔함과 식상함 그 자체였으니, 별 2개 드립니다!!
more
신고",http://www.cine21.com/movie/info/?movie_id=57595
